GeneId.Ensembl;PANC.1;PANC.2;SCR.1;SCR.2;SH.1;SH.2;mock.1;mock.2;mrp4.1;mrp4.2;Xmock.1;Xmock.2;Xmock.3;Xmrp4.1;Xmrp4.2;Xmrp4.3;GeneSymbol
ENSG00000149923.14;4201;3288;3150;3230;3388;3140;5606;5950;5726;5502;3490;3438;4939;7722;5196;6315;PPP4C
ENSG00000149922.12;16;13;6;8;16;9;32;45;7;6;50;59;42;18;11;44;TBX6
ENSG00000090238.12;2;1;1;1;1;0;559;823;354;438;689;576;855;863;307;609;YPEL3
ENSG00000102886.15;9;6;5;4;4;2;16;40;30;19;19;45;39;38;33;26;GDPD3
ENSG00000102882.12;991;1018;778;665;874;804;3551;3637;2732;2710;2539;2157;3038;3904;2779;3055;MAPK3
ENSG00000102879.16;102;77;110;133;80;67;436;637;152;157;228;146;250;159;132;163;CORO1A
ENSG00000169627.9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;BOLA2
ENSG00000132207.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SLX1A
ENSG00000213599.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SLX1A-SULT1A3
ENSG00000261052.6;2;0;0;0;1;2;0;1;1;2;0;0;0;0;0;0;SULT1A3
ENSG00000258130.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC613038
ENSG00000198064.14;2;4;1;3;0;4;12;1;4;7;0;10;5;11;5;3;NPIPB13
ENSG00000183604.15;16;24;9;12;4;8;18;27;24;36;2;10;19;6;25;9;SMG1P5
ENSG00000169217.9;3363;2880;2101;2496;2637;2481;3026;3307;3256;3409;2274;2316;3387;4419;2960;3080;CD2BP2
ENSG00000260219.3;76;81;48;52;80;73;110;102;73;56;77;89;141;99;34;56;CD2BP2-DT
ENSG00000169221.14;2466;1953;1791;1864;2345;2204;2976;3757;3341;3336;2031;1655;2350;3521;1971;2929;TBC1D10B
ENSG00000180209.12;2;1;1;1;4;1;4;4;2;9;8;4;23;8;7;11;MYLPF
ENSG00000180035.13;617;467;395;447;625;641;728;796;744;786;550;410;704;651;582;638;ZNF48
ENSG00000180096.13;32;23;14;6;30;26;43;67;32;37;73;72;82;91;105;46;SEPTIN1
ENSG00000179965.12;366;253;322;330;361;311;799;659;719;813;796;660;909;1064;773;901;ZNF771
ENSG00000199787.1;0;0;0;0;0;0;2;4;10;5;0;0;1;0;8;8;SNORA80C
ENSG00000179958.10;1744;1068;1081;1217;1186;1415;3069;2301;2815;2792;2393;2383;3197;3957;3263;2953;DCTPP1
ENSG00000179918.19;1725;1917;819;963;919;1023;5012;4507;4528;5097;2713;2663;3768;3204;2168;2493;SEPHS2
ENSG00000005844.19;8;2;3;0;3;0;2;13;4;3;7;6;0;5;0;2;ITGAL
ENSG00000251706.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU7-61P
ENSG00000266305.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4518
ENSG00000169957.10;2239;1939;1280;1782;1693;1650;3184;3946;2907;3423;2706;2070;3429;5456;4711;4202;ZNF768
ENSG00000169955.8;212;214;158;125;217;242;479;309;321;420;387;427;620;603;389;530;ZNF747
ENSG00000235560.4;16;7;11;18;8;15;55;41;46;47;38;20;18;21;34;50;ZNF747-DT
ENSG00000260494.1;0;0;0;0;0;0;3;1;1;1;0;0;0;5;0;5;LOC100127965
ENSG00000169951.10;364;331;199;305;321;273;588;588;491;636;351;315;458;398;392;508;ZNF764
ENSG00000229809.9;227;221;236;177;263;223;277;275;211;227;536;455;581;566;502;580;ZNF688
ENSG00000197162.10;111;108;39;45;58;60;23;52;28;19;17;10;34;49;19;8;ZNF785
ENSG00000156853.13;634;667;520;576;602;542;1055;1075;1145;1120;728;678;766;912;651;866;ZNF689
ENSG00000156858.12;1169;1002;883;978;1058;884;2009;2434;1957;2234;1717;1687;2585;3275;2326;2399;PRR14
ENSG00000156860.16;3758;3299;2666;2715;3192;2755;3201;4307;4053;4308;1628;1091;1846;3060;1835;2680;FBRS
ENSG00000252074.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-416P
ENSG00000261840.4;16;15;7;7;14;7;86;81;76;81;157;217;258;192;211;300;LOC730183
ENSG00000080603.17;67;97;51;103;94;74;43;84;49;75;48;43;79;88;96;98;SRCAP
ENSG00000222287.1;0;0;0;1;0;0;2;3;0;0;1;0;0;0;0;0;RNU6-1043P
ENSG00000206755.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SNORA30
ENSG00000281991.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TMEM265
ENSG00000156873.16;661;468;434;428;475;502;1348;1239;1000;1036;1119;868;1518;1981;1651;1599;PHKG2
ENSG00000196118.12;13;14;5;11;11;4;13;32;31;33;21;0;8;4;28;21;CFAP119
ENSG00000103549.22;1907;2234;1515;1992;1983;1430;2820;5238;5202;5304;535;346;872;1890;1116;1665;RNF40
ENSG00000102870.6;1259;1387;718;660;944;911;1504;2388;1289;1532;978;755;1348;1782;1416;1398;ZNF629
ENSG00000099385.12;798;598;671;587;499;626;611;636;442;579;1134;994;1302;1082;939;822;BCL7C
ENSG00000260083.3;15;12;12;8;18;14;19;36;19;16;32;36;53;59;61;48;MIR762HG
ENSG00000265991.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4519
ENSG00000211591.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR762
ENSG00000150281.7;103;124;86;52;122;125;71;129;39;39;47;69;74;70;35;106;CTF1
ENSG00000230447.2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CTF2P
ENSG00000260852.1;42;59;48;40;47;36;24;88;64;116;11;4;27;109;24;38;FBXL19-AS1
ENSG00000099364.18;1579;1367;820;1034;1127;983;2053;3367;2915;2869;1135;717;1357;2249;1416;1892;FBXL19
ENSG00000175938.7;199;140;91;57;140;115;139;147;27;23;116;110;137;93;54;75;ORAI3
ENSG00000099381.19;1468;1585;1092;1304;1328;1110;1994;2801;2731;2715;991;968;1340;2327;1593;2195;SETD1A
ENSG00000099377.14;51;54;18;32;36;42;149;96;21;14;159;230;257;37;39;38;HSD3B7
ENSG00000099365.11;114;146;49;76;102;88;32;81;12;6;35;24;36;2;2;5;STX1B
ENSG00000103496.15;1075;988;621;754;938;927;777;861;808;879;672;663;1037;1406;1234;1302;STX4
ENSG00000167394.13;192;187;115;138;168;113;111;137;151;152;38;3;25;87;38;84;ZNF668
ENSG00000167395.10;934;1073;650;807;975;688;416;854;549;618;154;152;196;345;379;349;ZNF646
ENSG00000151006.7;14;10;8;8;8;11;8;38;24;21;3;6;0;0;0;8;PRSS53
ENSG00000167397.15;228;131;163;152;161;116;26;71;38;61;68;92;79;50;63;49;VKORC1
ENSG00000103507.14;2570;2232;1995;1965;2531;2349;2428;2449;1920;2028;1208;1119;1659;2359;1654;1888;BCKDK
ENSG00000103510.20;867;818;722;708;703;630;850;960;864;801;448;320;450;823;613;839;KAT8
ENSG00000052344.16;3;0;0;0;0;1;6;22;4;1;7;18;16;6;0;0;PRSS8
ENSG00000178226.11;12;18;6;6;14;7;19;9;13;10;18;10;8;13;27;19;PRSS36
ENSG00000262366.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NDUFA3P6
ENSG00000089280.19;10313;7346;5863;8055;5726;7517;13507;11580;13899;13890;5189;4264;6636;14091;8844;10798;FUS
ENSG00000103490.14;311;190;86;50;89;78;0;5;1;4;0;2;0;0;0;0;PYCARD
ENSG00000261359.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;PYCARD-AS1
ENSG00000177238.14;3;2;0;0;0;0;14;5;5;1;0;0;0;10;1;4;TRIM72
ENSG00000169900.8;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;PYDC1
ENSG00000169896.18;11;12;5;7;12;19;3;4;5;2;0;0;0;0;0;1;ITGAM
ENSG00000140678.17;3;2;2;0;2;0;3;3;1;0;0;0;0;0;0;5;ITGAX
ENSG00000156886.12;3;11;3;2;2;4;9;13;12;18;15;0;17;0;4;11;ITGAD
ENSG00000156885.6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;COX6A2
ENSG00000176723.10;15;14;3;3;9;7;16;35;21;26;22;14;21;27;9;9;ZNF843
ENSG00000140691.18;935;649;535;599;600;626;449;473;458;416;301;289;408;525;472;503;ARMC5
ENSG00000140682.19;748;596;884;784;1674;1683;261;335;15;31;311;250;424;187;144;211;TGFB1I1
ENSG00000140675.13;2;8;2;2;1;0;4;12;9;7;2;0;0;6;6;2;SLC5A2
ENSG00000140688.17;688;700;430;551;615;511;278;625;352;391;65;44;59;165;109;240;RUSF1
ENSG00000169877.10;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;AHSP
ENSG00000213547.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VN1R64P
ENSG00000260883.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VN1R65P
ENSG00000261741.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FRG2KP
ENSG00000237185.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VN1R66P
ENSG00000260631.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RBM22P12
ENSG00000131797.13;139;144;52;34;52;36;188;318;263;266;73;58;138;119;92;143;CLUHP3
ENSG00000197302.11;340;409;179;132;199;234;167;159;136;231;109;108;138;124;122;136;KRBOX5
ENSG00000260722.1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VN1R67P
ENSG00000261284.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RBM22P13
ENSG00000185947.15;310;395;118;173;183;237;257;326;263;343;369;349;441;262;216;175;ZNF267
ENSG00000270472.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IGHV3OR16-9
ENSG00000205456.11;5;14;6;9;4;5;3;2;3;2;2;0;0;3;0;4;TP53TG3D
ENSG00000260516.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CHEK2P7
ENSG00000260866.2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SLC9B1P5
ENSG00000183632.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TP53TG3
ENSG00000260644.6;6;5;2;2;3;4;0;0;0;0;0;0;0;0;0;0;HERC2P5
ENSG00000259303.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IGHV2OR16-5
ENSG00000260047.2;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;BCAP31P2
ENSG00000214617.9;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;SLC6A10P
ENSG00000260610.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100419016
ENSG00000271130.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IGHV3OR16-8
ENSG00000259800.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC107987232
ENSG00000205457.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TP53TG3C
ENSG00000275034.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TP53TG3E
ENSG00000261509.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TP53TG3B
ENSG00000278848.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TP53TG3F
ENSG00000262090.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC647208
ENSG00000261153.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC342443
ENSG00000259680.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;IGHV3OR16-17
ENSG00000260781.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ARHGAP23P1
ENSG00000261217.2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BCAP31P1
ENSG00000261440.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DUX4L45
ENSG00000260207.1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;DUX4L47
ENSG00000256642.1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC00273
ENSG00000200434.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5-8SP2
ENSG00000279800.2;1;10;0;6;2;3;2;2;5;3;0;9;1;0;0;0;BCLAF1P2
ENSG00000260854.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02184
ENSG00000261053.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NAMPTP3
ENSG00000260809.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VPS35P1
ENSG00000259979.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VN1R68P
ENSG00000261398.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC112268173
ENSG00000260958.3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;LOC105371200
ENSG00000261274.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TP53TG3GP
ENSG00000260967.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RARRES2P5
ENSG00000261010.1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;RARRES2P6
ENSG00000261752.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AGGF1P8
ENSG00000260427.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AGGF1P9
ENSG00000260480.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C2orf69P4
ENSG00000259841.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01566
ENSG00000260291.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FRG2GP
ENSG00000261689.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AGGF1P4
ENSG00000260598.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FRG2IP
ENSG00000260153.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RARRES2P10
ENSG00000259836.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AGGF1P6
ENSG00000260994.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;AGGF1P7
ENSG00000261046.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C2orf69P1
ENSG00000260134.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C1QL1P1
ENSG00000251915.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP406
ENSG00000222207.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP407
ENSG00000251924.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP408
ENSG00000252624.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP409
ENSG00000261122.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02167
ENSG00000252094.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP410
ENSG00000276599.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP411
ENSG00000277004.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP412
ENSG00000252182.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP413
ENSG00000274228.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP414
ENSG00000253055.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP415
ENSG00000252647.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP416
ENSG00000252268.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP417
ENSG00000251760.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP418
ENSG00000251717.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP419
ENSG00000252806.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP420
ENSG00000252673.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP421
ENSG00000252587.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP422
ENSG00000252936.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP423
ENSG00000261515.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VN1R70P
ENSG00000199448.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;RNU6-845P
ENSG00000260251.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100421259
ENSG00000171241.9;1238;1521;827;971;1204;1319;1257;1197;1187;1343;724;730;877;797;591;592;SHCBP1
ENSG00000069329.18;2612;3425;1770;1590;1684;1790;2807;2995;3330;3585;1756;1772;2176;2345;1525;1890;VPS35
ENSG00000091651.9;612;650;397;440;417;468;1411;1328;1488;1702;869;699;1304;1391;825;883;ORC6
ENSG00000140795.13;10;9;1;0;2;2;16;17;9;16;2;5;11;13;13;14;MYLK3
ENSG00000155330.10;133;155;94;92;91;78;568;545;518;700;605;632;860;835;491;578;C16orf87
ENSG00000166123.14;311;313;342;494;379;334;1083;1278;1229;1342;958;789;1059;1183;1011;1016;GPT2
ENSG00000069345.12;1565;1798;980;1103;1113;1325;2143;1847;2242;2630;2233;2170;2625;2228;1943;1850;DNAJA2
ENSG00000171208.10;1487;1816;849;905;1098;1278;1150;1062;1101;1453;855;829;1020;1038;643;750;NETO2
ENSG00000239840.1;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;RPL23AP72
ENSG00000129636.13;868;985;472;483;493;521;497;527;539;549;293;285;408;387;257;298;ITFG1
ENSG00000288601.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP424
ENSG00000102893.16;933;1048;671;611;674;739;766;928;954;1149;641;567;667;641;300;538;PHKB
ENSG00000222268.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP425
ENSG00000259866.1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100420642
ENSG00000261336.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;EIF4BP5
ENSG00000261231.6;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;LINC02133
ENSG00000261325.2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;LINC02192
ENSG00000140798.17;4;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;ABCC12
ENSG00000121270.16;6;6;4;2;2;1;17;13;6;15;7;0;15;4;4;6;ABCC11
ENSG00000102910.14;1029;1273;525;599;653;769;1348;1455;1348;1464;987;792;1197;997;752;738;LONP2
ENSG00000196470.12;159;123;110;96;92;104;174;171;140;187;343;336;444;242;313;239;SIAH1
ENSG00000102921.8;484;559;280;337;355;298;577;786;697;771;318;267;350;487;404;554;N4BP1
ENSG00000222170.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-257P
ENSG00000260067.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MTND4LP25
ENSG00000102924.12;0;0;0;0;0;0;20;53;68;30;16;5;26;14;15;26;CBLN1
ENSG00000166152.4;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;C16orf78
ENSG00000261623.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02179
ENSG00000102935.12;0;2;1;4;2;0;139;220;123;127;43;66;118;130;55;104;ZNF423
ENSG00000260089.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ADAM3B
ENSG00000260024.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MRPS21P7
ENSG00000259978.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MRPS21P8
ENSG00000244551.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL34P29
ENSG00000205423.12;451;492;282;237;293;312;277;341;291;316;246;208;324;311;120;248;CNEP1R1
ENSG00000261835.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100130602
ENSG00000260298.2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;ACTG1P16
ENSG00000155393.14;665;532;383;379;361;440;879;842;1295;1220;1306;1210;1438;1491;895;1323;HEATR3
ENSG00000202124.1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;RNY4P3
ENSG00000121274.14;307;438;146;191;208;198;440;528;528;624;389;444;536;490;387;447;TENT4B
ENSG00000121281.13;126;209;178;157;239;118;85;223;41;61;67;61;66;34;77;58;ADCY7
ENSG00000274969.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR6771
ENSG00000166164.16;1105;1266;583;567;646;755;1871;1636;1939;2161;1188;937;1541;2158;1255;1505;BRD7
ENSG00000261092.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02178
ENSG00000140807.7;13;8;0;0;0;2;260;475;271;323;150;107;187;287;143;131;NKD1
ENSG00000167208.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SNX20
ENSG00000167207.14;0;4;3;0;0;0;12;31;2;3;5;3;16;5;0;2;NOD2
ENSG00000083799.18;312;391;158;139;181;218;431;477;546;724;479;531;583;577;296;409;CYLD
ENSG00000264947.1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;MIR3181
ENSG00000261703.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02168
ENSG00000261241.8;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;LOC112267895
ENSG00000199771.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP426
ENSG00000261282.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SOD1P2
ENSG00000103449.13;0;1;1;3;1;0;475;693;503;660;249;343;358;428;370;366;SALL1
ENSG00000224578.5;150;96;79;110;91;159;175;205;198;255;233;214;248;471;320;333;HNRNPA1P48
ENSG00000223168.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SKP142
ENSG00000260268.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC00919
ENSG00000261749.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02180
ENSG00000260887.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CASC22
ENSG00000103460.17;15;8;3;1;0;1;0;9;57;71;0;0;0;11;0;3;TOX3
ENSG00000249231.8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;CASC16
ENSG00000260963.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105371264
ENSG00000260939.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100128523
ENSG00000277639.2;7;20;0;1;6;4;11;7;12;6;10;3;6;4;0;0;LOC105371267
ENSG00000177200.18;414;891;250;382;420;309;395;483;376;512;320;409;660;497;328;400;CHD9
ENSG00000202193.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP427
ENSG00000103479.17;488;833;289;260;297;222;659;1023;596;909;134;106;279;314;192;233;RBL2
ENSG00000166971.17;592;566;367;385;427;482;308;252;255;348;202;152;227;246;179;195;AKTIP
ENSG00000103494.16;397;685;228;266;268;296;273;267;294;356;195;215;342;330;218;186;RPGRIP1L
ENSG00000140718.21;734;1068;376;367;547;482;1006;1080;961;1167;460;439;660;1036;463;759;FTO
ENSG00000177508.12;341;313;197;330;240;162;438;595;308;289;283;274;316;409;222;318;IRX3
ENSG00000261803.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02140
ENSG00000287885.1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;LOC105371272
ENSG00000245694.11;651;553;535;545;409;472;585;613;592;659;1536;1856;2263;1496;1181;963;LOC101927480
ENSG00000176842.16;46;61;43;79;52;49;159;252;139;185;141;160;220;161;109;98;IRX5
ENSG00000260147.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MTND5P34
ENSG00000239555.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL841P
ENSG00000159387.8;0;0;0;0;0;0;67;97;13;25;66;59;68;37;7;9;IRX6
ENSG00000240760.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL31P56
ENSG00000087245.13;7806;5763;185;166;218;150;166;425;57;96;96;54;95;75;21;106;MMP2
ENSG00000087253.13;1671;2132;176;208;243;233;298;429;339;431;365;293;465;374;219;255;LPCAT2
ENSG00000256812.2;4;0;0;0;0;0;0;0;1;1;0;0;0;0;0;5;CAPNS2
ENSG00000103546.19;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SLC6A2
ENSG00000228695.10;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;CES1P1
ENSG00000198848.13;6225;4376;462;425;70;70;0;2;0;0;0;0;0;0;0;0;CES1
ENSG00000159398.16;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;CES5A
ENSG00000246379.8;7;5;0;0;0;0;4;2;1;0;7;0;0;0;8;0;GNAO1-DT
ENSG00000087258.16;370;563;19;28;41;20;105;321;59;53;37;21;62;43;22;33;GNAO1
ENSG00000261439.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GNAO1-AS1
ENSG00000265281.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR3935
ENSG00000159461.15;2088;2215;1262;1135;1307;1489;1569;2110;1738;1886;1852;1825;2505;2240;1879;1844;AMFR
ENSG00000167005.14;623;602;412;390;395;404;1275;960;1130;1325;1642;1665;2110;1730;1160;1155;NUDT21
ENSG00000087263.17;681;695;460;461;424;589;1027;973;1133;1241;851;864;1072;1332;1020;969;OGFOD1
ENSG00000125124.14;187;281;151;143;183;160;177;340;277;293;95;70;100;109;58;104;BBS2
ENSG00000102891.4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;MT4
ENSG00000087250.9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;MT3
ENSG00000125148.7;15045;9262;22873;10684;19716;21555;1086;715;518;639;946;1036;1239;1169;882;831;MT2A
ENSG00000260549.3;3962;2892;5998;3301;5186;6349;0;0;0;0;0;4;0;0;0;0;MT1L
ENSG00000169715.15;1734;1169;3871;1289;2234;2493;0;0;0;0;0;0;0;0;0;0;MT1E
ENSG00000205364.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MT1M
ENSG00000255986.6;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;MT1JP
ENSG00000205362.11;344;235;678;114;858;880;0;0;0;0;0;0;0;0;0;0;MT1A
ENSG00000169688.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MT1B
ENSG00000198417.7;36;28;39;11;51;43;317;220;30;41;346;348;327;210;105;113;MT1F
ENSG00000125144.14;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;MT1G
ENSG00000205358.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MT1H
ENSG00000187193.9;64;33;140;90;137;116;23;20;11;27;69;99;76;46;13;16;MT1X
ENSG00000261302.6;2;0;1;0;0;0;1;5;1;6;0;0;9;0;2;1;NUP93-DT
ENSG00000102900.13;1922;1782;1451;1593;1282;1596;2587;2909;2856;2886;742;683;931;1635;1347;1422;NUP93
ENSG00000207649.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR138-2
